fish_id,axis,offset_um
L395_f11,xy,0.611226059245184
L395_f11,xy,2.562747115043438
L395_f11,xy,1.6767833830450047
L395_f11,xy,2.603395466981552
L395_f11,xy,1.9718941857085424
L395_f11,xy,1.2068987921267056
L395_f11,xy,3.617964665507647
L395_f11,xy,3.1997969454876465
L395_f11,xy,2.840917685730089
L395_f11,xy,3.2366171033337405
L395_f11,xy,2.4150539593425595
L395_f11,xy,5.470516336235238
L395_f11,xy,5.9521102823236385
L395_f11,xy,3.611140305828123
L395_f11,xy,4.184162800615612
L395_f11,xy,2.291709234357385
L395_f11,xy,2.8222234697560036
L395_f11,xy,2.359052250301987
L395_f11,xy,1.8158514734140323
L395_f11,xy,4.275043243833382
L395_f11,xy,2.8744474171607
L395_f11,xy,3.803404855442228
L395_f11,xy,1.8788379555598391
L395_f11,xy,1.212670762788471
L395_f11,xy,4.783418177547835
L395_f11,xy,2.652900878129769
L395_f11,xy,4.416364985613314
L395_f11,xy,1.4736635774580014
L395_f11,xy,4.954660103069654
L395_f11,xy,3.4817355196942508
L395_f11,xy,1.7559879619293737
L395_f11,xy,1.403057834871048
L395_f11,xy,5.057764175037188
L395_f11,xy,2.0044235874079512
L395_f11,xy,1.5663944036221074
L395_f11,xy,4.72283001624387
L395_f11,xy,3.87659537677043
L395_f11,xy,4.679447859879711
L395_f11,xy,4.543192238785296
L395_f11,xy,6.51694005929361
L395_f11,xy,2.028449068992261
L395_f11,xy,1.1976843198167937
L395_f11,xy,5.062229602808423
L395_f11,xy,4.820144694253681
L395_f11,xy,3.2822496210228818
L395_f11,xy,3.2050589092521427
L395_f11,xy,2.697868931627689
L395_f11,xy,1.2947611757852246
L395_f11,xy,2.279147782353051
L395_f11,xy,2.177991357071096
L395_f11,xy,1.2852396308603955
L395_f11,xy,4.695251405986281
L395_f11,xy,2.849255677532642
L395_f11,xy,0.7733922293007258
L395_f11,xy,4.188982192262687
L395_f11,xy,2.0871963258787045
L395_f11,xy,2.882245617075956
L395_f11,xy,1.4938197182572617
L395_f11,xy,1.2517372092339545
L395_f11,xy,3.3655458685642055
L395_f11,xy,4.843090125907251
L395_f11,xy,1.428679634807429
L395_f11,xy,3.289565490466152
L395_f11,xy,1.6476076837078737
L395_f11,xy,1.058311463545595
L395_f11,xy,4.161826207710965
L395_f11,xy,3.77916590277995
L395_f11,xy,1.6790132061797072
L395_f11,xy,0.977257764369136
L395_f11,xy,1.872994582859032
L395_f11,xy,1.5156408274480102
L395_f11,xy,2.3138893314093445
L395_f11,xy,3.563742481116277
L395_f11,xy,4.5808609585752045
L395_f11,xy,3.3862188084918374
L395_f11,xy,1.653884674716962
L395_f11,xy,3.256733793614527
L395_f11,xy,2.9030114540945724
L395_f11,xy,2.756626421234734
L395_f11,xy,1.5678784885122956
L395_f11,xy,2.566182851801208
L395_f11,xy,1.5208174024482382
L395_f11,xy,0.7352647124068826
L395_f11,xy,2.298685266507263
L395_f11,xy,3.877644819813346
L395_f11,xy,2.426987889144003
L395_f11,xy,2.2794623018597586
L395_f11,xy,1.446150486561937
L395_f11,xy,2.7091116209337147
L395_f11,xy,0.7823839233953644
L395_f11,xy,1.4991941881001978
L395_f11,xy,5.6657102245255535
L395_f11,xy,2.5110630398108262
L395_f11,xy,2.6073424812877724
L395_f11,xy,4.040931885320309
L395_f11,xy,1.4862305035420704
L395_f11,xy,1.6290235994029547
L395_f11,xy,3.1963340110036
L395_f11,xy,2.373887503504021
L395_f11,xy,0.6971080818479757
L395_f11,xy,1.5008247835979174
L395_f11,xy,3.4945946160190964
L395_f11,xy,1.4144599642243076
L395_f11,xy,2.173205878435692
L395_f11,xy,4.920321170962724
L395_f11,xy,2.6313889443467366
L395_f11,xy,2.3588383574463294
L395_f11,xy,1.008820066653222
L395_f11,xy,3.6345164055716257
L395_f11,xy,0.4353309530271308
L395_f11,xy,2.891523082368987
L395_f11,xy,1.4387460731177988
L395_f11,xy,3.0905264231328653
L395_f11,xy,1.5596206331075917
L395_f11,xy,1.8730790735019471
L395_f11,xy,1.3364739651455826
L395_f11,xy,2.7356050814499495
L395_f11,xy,0.7032255846871968
L395_f11,xy,1.4161885514916284
L395_f11,xy,2.2079602366567124
L395_f11,xy,3.3647620632694264
L395_f11,xy,3.284073314290494
L395_f11,xy,4.464802800358226
L395_f11,xy,4.677632254644757
L395_f11,xy,1.7402510493877776
L395_f11,xy,3.2732787956685168
L395_f11,xy,3.875017957264252
L395_f11,xy,4.3524190874348525
L395_f11,xy,4.30000176168571
L395_f11,xy,1.4163683718955145
L395_f11,xy,2.862859700755718
L395_f11,xy,3.06187926017249
L395_f11,xy,2.3621125238582263
L395_f11,xy,2.4495136126531296
L395_f11,xy,2.2718048299612907
L395_f11,xy,2.3093950585483745
L395_f11,xy,1.9780132558647976
L395_f11,xy,3.432935426921924
L395_f11,xy,2.3646993091962716
L395_f11,xy,4.5307077742978095
L395_f11,xy,3.367159717354298
L395_f11,xy,4.67584327385756
L395_f11,xy,1.5581978902970657
L395_f11,xy,3.662793064991965
L395_f11,xy,2.4940540446129624
L395_f11,xy,1.440965108753801
L395_f11,xy,2.069932337212887
L395_f11,xy,2.7538955958843414
L395_f11,xy,1.5999261553388533
L395_f11,xy,1.386767639813914
L395_f11,xy,3.343226422325475
L395_f11,xy,2.440039966239332
L395_f11,xy,3.755987988748448
L395_f11,xy,1.435434894243813
L395_f11,xy,1.8928017455121449
L395_f11,xy,4.426524169911137
L395_f11,xy,5.575260325926802
L395_f11,xy,3.100979073638188
L395_f11,xy,2.4431207958182832
L395_f11,xy,2.681980200916725
L395_f11,xy,0.909149616290536
L395_f11,xy,1.4931495599994953
L395_f11,xy,2.5244849156213474
L395_f11,xy,4.4946112363774535
L395_f11,xy,3.0304119791085515
L395_f11,xy,2.330447222819977
L395_f11,xy,2.325148146921076
L395_f11,xy,6.127861719526371
L395_f11,xy,3.705834972028249
L395_f11,xy,2.753691469539651
L395_f11,xy,4.178628767681793
L395_f11,xy,2.737841923105057
L395_f11,xy,4.034478938638043
L395_f11,xy,2.769914275683665
L395_f11,xy,2.528530089292604
L395_f11,xy,4.414757968039353
L395_f11,xy,1.988604999922417
L395_f11,xy,1.6319342175238405
L395_f11,xy,3.7089245007511007
L395_f11,xy,1.1125165768905725
L395_f11,xy,2.3144920234489077
L395_f11,xy,1.2165180319272195
L395_f11,xy,2.2946791725007967
L395_f11,xy,2.8052639459922113
L395_f11,xy,1.7669027067557028
L395_f11,xy,0.8016374976248032
L395_f11,xy,1.9125410405438528
L395_f11,xy,2.2474905905757563
L395_f11,xy,3.9085797369215776
L395_f11,xy,5.129694067617775
L395_f11,xy,4.423286189008705
L395_f11,xy,4.956153238323213
L395_f11,xy,5.86007862608282
L395_f11,xy,1.1265264996951754
L395_f11,xy,1.6190604750362616
L395_f11,xy,1.5820835217796456
L395_f11,xy,1.82842114183994
L395_f11,xy,2.4051030078108657
L395_f11,xy,3.775834262688152
L395_f11,xy,1.1738921834829186
L395_f11,xy,2.7865452919255964
L395_f11,xy,0.6714668945949018
L395_f11,xy,1.9450266723840035
L395_f11,xy,1.3061409014560137
L395_f11,xy,4.064875445899402
L395_f11,xy,1.3707073707348507
L395_f11,xy,1.1519480789658576
L395_f11,xy,5.800083590824005
L395_f11,xy,1.0266235338740923
L395_f11,xy,2.604284969711256
L395_f11,xy,1.966240950721998
L395_f11,xy,2.3975239477840096
L395_f11,xy,1.880873477592128
L395_f11,xy,3.349868865929408
L395_f11,xy,2.654634443711242
L395_f11,xy,1.2719691008898717
L395_f11,xy,1.400802575152185
L395_f11,xy,1.3539177918900591
L395_f11,xy,3.377403499890958
L395_f11,xy,2.469097678384206
L395_f11,xy,3.24138904063771
L395_f11,xy,1.551171250918616
L395_f11,xy,0.934993017266534
L395_f11,xy,1.836372571075008
L395_f11,xy,0.899663450509041
L395_f11,xy,3.595869590175788
L395_f11,xy,3.324928026598847
L395_f11,xy,4.213952468180039
