group,population,group_type,plane_idx,func_label,laterality,stim_mode,auc_dff,n_trials,response_class,response_is_active,bpi_category,point_label_id,fish_id
All neurons,all_neurons,all,1,11,contra,bout,0.07703448,4.0,bout-responsive,True,weak-response,roi:p1:f11,L396_f01
All neurons,all_neurons,all,1,37,contra,bout,0.05465579,4.0,bout-responsive,True,weak-response,roi:p1:f37,L396_f01
All neurons,all_neurons,all,1,53,contra,bout,0.063419394,4.0,bout-responsive,True,weak-response,roi:p1:f53,L396_f01
All neurons,all_neurons,all,1,80,contra,bout,0.06933646,4.0,bout-responsive,True,weak-response,roi:p1:f80,L396_f01
All neurons,all_neurons,all,1,189,contra,bout,0.053421076,4.0,bout-responsive,True,weak-response,roi:p1:f189,L396_f01
All neurons,all_neurons,all,1,203,contra,bout,0.06624046,4.0,bout-responsive,True,weak-response,roi:p1:f203,L396_f01
All neurons,all_neurons,all,1,240,contra,bout,0.054732654,4.0,bout-responsive,True,weak-response,roi:p1:f240,L396_f01
All neurons,all_neurons,all,1,243,contra,bout,0.07324317,4.0,bout-responsive,True,bout-responsive,roi:p1:f243,L396_f01
All neurons,all_neurons,all,1,247,contra,bout,0.110439345,4.0,bout-responsive,True,bout-responsive,roi:p1:f247,L396_f01
All neurons,all_neurons,all,1,248,contra,bout,0.06210816,4.0,bout-responsive,True,bout-responsive,roi:p1:f248,L396_f01
All neurons,all_neurons,all,1,250,contra,bout,0.060001582,4.0,bout-responsive,True,weak-response,roi:p1:f250,L396_f01
All neurons,all_neurons,all,1,268,contra,bout,0.07967895,4.0,bout-responsive,True,weak-response,roi:p1:f268,L396_f01
All neurons,all_neurons,all,1,271,contra,bout,0.06834249,4.0,bout-responsive,True,weak-response,roi:p1:f271,L396_f01
All neurons,all_neurons,all,1,277,contra,bout,0.059173457,4.0,bout-responsive,True,weak-response,roi:p1:f277,L396_f01
All neurons,all_neurons,all,1,283,contra,bout,0.05025565,4.0,bout-responsive,True,weak-response,roi:p1:f283,L396_f01
All neurons,all_neurons,all,1,286,contra,bout,0.09233426,4.0,bout-responsive,True,weak-response,roi:p1:f286,L396_f01
All neurons,all_neurons,all,1,289,contra,bout,0.04922435,4.0,bout-responsive,True,weak-response,roi:p1:f289,L396_f01
All neurons,all_neurons,all,1,291,contra,bout,0.09659624,4.0,bout-responsive,True,weak-response,roi:p1:f291,L396_f01
All neurons,all_neurons,all,1,296,contra,bout,0.23297748,4.0,bout-responsive,True,weak-response,roi:p1:f296,L396_f01
All neurons,all_neurons,all,1,301,contra,bout,0.044457275,4.0,bout-responsive,True,bout-responsive,roi:p1:f301,L396_f01
All neurons,all_neurons,all,1,308,contra,bout,0.07027586,4.0,bout-responsive,True,weak-response,roi:p1:f308,L396_f01
All neurons,all_neurons,all,1,309,contra,bout,0.06487768,4.0,bout-responsive,True,bout-responsive,roi:p1:f309,L396_f01
All neurons,all_neurons,all,1,311,contra,bout,0.053470094,4.0,bout-responsive,True,weak-response,roi:p1:f311,L396_f01
All neurons,all_neurons,all,1,314,contra,bout,0.051822536,4.0,bout-responsive,True,bout-responsive,roi:p1:f314,L396_f01
All neurons,all_neurons,all,1,315,contra,bout,0.07612863,4.0,bout-responsive,True,bout-responsive,roi:p1:f315,L396_f01
All neurons,all_neurons,all,1,319,contra,bout,0.08925604,4.0,bout-responsive,True,weak-response,roi:p1:f319,L396_f01
All neurons,all_neurons,all,1,330,contra,bout,0.075856425,4.0,bout-responsive,True,bout-responsive,roi:p1:f330,L396_f01
All neurons,all_neurons,all,1,331,contra,bout,0.13576342,4.0,bout-responsive,True,bout-responsive,roi:p1:f331,L396_f01
All neurons,all_neurons,all,1,333,contra,bout,0.079146326,4.0,bout-responsive,True,weak-response,roi:p1:f333,L396_f01
All neurons,all_neurons,all,1,335,contra,bout,0.05994002,4.0,bout-responsive,True,weak-response,roi:p1:f335,L396_f01
All neurons,all_neurons,all,1,338,contra,bout,0.0627104,4.0,bout-responsive,True,bout-responsive,roi:p1:f338,L396_f01
All neurons,all_neurons,all,1,342,contra,bout,0.056571625,4.0,bout-responsive,True,weak-response,roi:p1:f342,L396_f01
All neurons,all_neurons,all,1,343,contra,bout,0.049419165,4.0,bout-responsive,True,bout-responsive,roi:p1:f343,L396_f01
All neurons,all_neurons,all,1,344,contra,bout,0.08795616,4.0,bout-responsive,True,bout-responsive,roi:p1:f344,L396_f01
All neurons,all_neurons,all,1,345,contra,bout,0.072809294,4.0,bout-responsive,True,weak-response,roi:p1:f345,L396_f01
All neurons,all_neurons,all,1,347,contra,bout,0.054090366,4.0,bout-responsive,True,bout-responsive,roi:p1:f347,L396_f01
All neurons,all_neurons,all,1,349,contra,bout,0.10911385,4.0,bout-responsive,True,bout-responsive,roi:p1:f349,L396_f01
All neurons,all_neurons,all,1,350,contra,bout,0.07183418,4.0,bout-responsive,True,weak-response,roi:p1:f350,L396_f01
All neurons,all_neurons,all,1,360,contra,bout,0.051986586,4.0,bout-responsive,True,weak-response,roi:p1:f360,L396_f01
All neurons,all_neurons,all,1,362,contra,bout,0.08301042,4.0,bout-responsive,True,bout-responsive,roi:p1:f362,L396_f01
All neurons,all_neurons,all,1,363,contra,bout,0.064552434,4.0,bout-responsive,True,bout-responsive,roi:p1:f363,L396_f01
All neurons,all_neurons,all,1,371,contra,bout,0.07897914,4.0,bout-responsive,True,bout-responsive,roi:p1:f371,L396_f01
All neurons,all_neurons,all,1,372,contra,bout,0.10369524,4.0,bout-responsive,True,weak-response,roi:p1:f372,L396_f01
All neurons,all_neurons,all,1,381,contra,bout,0.113029,4.0,bout-responsive,True,weak-response,roi:p1:f381,L396_f01
All neurons,all_neurons,all,1,382,contra,bout,0.07549378,4.0,bout-responsive,True,bout-responsive,roi:p1:f382,L396_f01
All neurons,all_neurons,all,1,386,contra,bout,0.12520038,4.0,bout-responsive,True,bout-responsive,roi:p1:f386,L396_f01
All neurons,all_neurons,all,1,388,contra,bout,0.06683169,4.0,bout-responsive,True,bout-responsive,roi:p1:f388,L396_f01
All neurons,all_neurons,all,1,390,contra,bout,0.09770991,4.0,bout-responsive,True,bout-responsive,roi:p1:f390,L396_f01
All neurons,all_neurons,all,1,391,contra,bout,0.032739516,4.0,bout-responsive,True,weak-response,roi:p1:f391,L396_f01
All neurons,all_neurons,all,1,393,contra,bout,0.048882246,4.0,bout-responsive,True,bout-responsive,roi:p1:f393,L396_f01
All neurons,all_neurons,all,1,396,contra,bout,0.11793789,4.0,bout-responsive,True,weak-response,roi:p1:f396,L396_f01
All neurons,all_neurons,all,1,397,contra,bout,0.09635697,4.0,bout-responsive,True,weak-response,roi:p1:f397,L396_f01
All neurons,all_neurons,all,1,400,contra,bout,0.06561727,4.0,bout-responsive,True,bout-responsive,roi:p1:f400,L396_f01
All neurons,all_neurons,all,1,406,contra,bout,0.07607287,4.0,bout-responsive,True,bout-responsive,roi:p1:f406,L396_f01
All neurons,all_neurons,all,1,408,contra,bout,0.07264435,4.0,bout-responsive,True,weak-response,roi:p1:f408,L396_f01
All neurons,all_neurons,all,1,411,contra,bout,0.07058473,4.0,bout-responsive,True,weak-response,roi:p1:f411,L396_f01
All neurons,all_neurons,all,1,417,contra,bout,0.05781077,4.0,bout-responsive,True,weak-response,roi:p1:f417,L396_f01
All neurons,all_neurons,all,1,421,contra,bout,0.05639386,4.0,bout-responsive,True,weak-response,roi:p1:f421,L396_f01
All neurons,all_neurons,all,1,425,contra,bout,0.19700587,4.0,bout-responsive,True,bout-responsive,roi:p1:f425,L396_f01
All neurons,all_neurons,all,1,428,contra,bout,0.05513473,4.0,bout-responsive,True,weak-response,roi:p1:f428,L396_f01
All neurons,all_neurons,all,1,430,contra,bout,0.08052594,4.0,bout-responsive,True,bout-responsive,roi:p1:f430,L396_f01
All neurons,all_neurons,all,1,431,contra,bout,0.08930475,4.0,bout-responsive,True,bout-responsive,roi:p1:f431,L396_f01
All neurons,all_neurons,all,1,433,contra,bout,0.0649298,4.0,bout-responsive,True,weak-response,roi:p1:f433,L396_f01
All neurons,all_neurons,all,1,442,contra,bout,0.05570318,4.0,bout-responsive,True,weak-response,roi:p1:f442,L396_f01
All neurons,all_neurons,all,1,449,contra,bout,0.072008096,4.0,bout-responsive,True,bout-responsive,roi:p1:f449,L396_f01
All neurons,all_neurons,all,1,453,contra,bout,0.05605161,4.0,bout-responsive,True,weak-response,roi:p1:f453,L396_f01
All neurons,all_neurons,all,1,486,contra,bout,0.05749345,4.0,bout-responsive,True,weak-response,roi:p1:f486,L396_f01
All neurons,all_neurons,all,1,490,contra,bout,0.09187172,4.0,bout-responsive,True,weak-response,roi:p1:f490,L396_f01
All neurons,all_neurons,all,1,500,contra,bout,0.05212967,4.0,bout-responsive,True,weak-response,roi:p1:f500,L396_f01
All neurons,all_neurons,all,1,504,contra,bout,0.041870948,4.0,bout-responsive,True,bout-responsive,roi:p1:f504,L396_f01
All neurons,all_neurons,all,1,510,contra,bout,0.45432958,4.0,bout-responsive,True,weak-response,roi:p1:f510,L396_f01
All neurons,all_neurons,all,1,517,contra,bout,0.08323602,4.0,bout-responsive,True,weak-response,roi:p1:f517,L396_f01
All neurons,all_neurons,all,1,523,contra,bout,0.07158943,4.0,bout-responsive,True,weak-response,roi:p1:f523,L396_f01
All neurons,all_neurons,all,1,531,contra,bout,0.17046338,4.0,bout-responsive,True,bout-responsive,roi:p1:f531,L396_f01
All neurons,all_neurons,all,1,535,contra,bout,0.079511024,4.0,bout-responsive,True,bout-responsive,roi:p1:f535,L396_f01
All neurons,all_neurons,all,1,542,contra,bout,0.078290455,4.0,bout-responsive,True,bout-responsive,roi:p1:f542,L396_f01
All neurons,all_neurons,all,1,545,contra,bout,0.0955748,4.0,bout-responsive,True,weak-response,roi:p1:f545,L396_f01
All neurons,all_neurons,all,1,549,contra,bout,0.303161,4.0,bout-responsive,True,weak-response,roi:p1:f549,L396_f01
All neurons,all_neurons,all,1,556,contra,bout,0.2555975,4.0,bout-responsive,True,bout-responsive,roi:p1:f556,L396_f01
All neurons,all_neurons,all,1,559,contra,bout,0.29217044,4.0,bout-responsive,True,bout-responsive,roi:p1:f559,L396_f01
All neurons,all_neurons,all,1,564,contra,bout,0.07791882,4.0,bout-responsive,True,weak-response,roi:p1:f564,L396_f01
All neurons,all_neurons,all,1,567,contra,bout,0.1020728,4.0,bout-responsive,True,bout-responsive,roi:p1:f567,L396_f01
All neurons,all_neurons,all,1,572,contra,bout,0.06096374,4.0,bout-responsive,True,weak-response,roi:p1:f572,L396_f01
All neurons,all_neurons,all,1,574,contra,bout,0.625696,4.0,bout-responsive,True,bout-responsive,roi:p1:f574,L396_f01
All neurons,all_neurons,all,1,575,contra,bout,0.42205977,4.0,bout-responsive,True,bout-responsive,roi:p1:f575,L396_f01
All neurons,all_neurons,all,1,582,contra,bout,0.23951666,4.0,bout-responsive,True,bout-responsive,roi:p1:f582,L396_f01
All neurons,all_neurons,all,1,586,contra,bout,0.06921565,4.0,bout-responsive,True,weak-response,roi:p1:f586,L396_f01
All neurons,all_neurons,all,1,587,contra,bout,0.21760888,4.0,bout-responsive,True,weak-response,roi:p1:f587,L396_f01
All neurons,all_neurons,all,1,588,contra,bout,0.07584575,4.0,bout-responsive,True,weak-response,roi:p1:f588,L396_f01
All neurons,all_neurons,all,1,591,contra,bout,0.05833646,4.0,bout-responsive,True,weak-response,roi:p1:f591,L396_f01
All neurons,all_neurons,all,1,594,contra,bout,0.15941027,4.0,bout-responsive,True,bout-responsive,roi:p1:f594,L396_f01
All neurons,all_neurons,all,1,597,contra,bout,0.14383623,4.0,bout-responsive,True,bout-responsive,roi:p1:f597,L396_f01
All neurons,all_neurons,all,1,610,contra,bout,0.26321754,4.0,bout-responsive,True,bout-responsive,roi:p1:f610,L396_f01
All neurons,all_neurons,all,1,623,contra,bout,0.10956675,4.0,bout-responsive,True,weak-response,roi:p1:f623,L396_f01
All neurons,all_neurons,all,1,624,contra,bout,0.5246911,4.0,bout-responsive,True,weak-response,roi:p1:f624,L396_f01
All neurons,all_neurons,all,1,635,contra,bout,0.10665927,4.0,bout-responsive,True,weak-response,roi:p1:f635,L396_f01
All neurons,all_neurons,all,1,637,contra,bout,0.060816225,4.0,bout-responsive,True,weak-response,roi:p1:f637,L396_f01
All neurons,all_neurons,all,1,638,contra,bout,0.4912871,4.0,bout-responsive,True,weak-response,roi:p1:f638,L396_f01
All neurons,all_neurons,all,1,639,contra,bout,0.09590894,4.0,bout-responsive,True,weak-response,roi:p1:f639,L396_f01
All neurons,all_neurons,all,1,643,contra,bout,0.08195173,4.0,bout-responsive,True,weak-response,roi:p1:f643,L396_f01
All neurons,all_neurons,all,1,644,contra,bout,0.08404215,4.0,bout-responsive,True,weak-response,roi:p1:f644,L396_f01
All neurons,all_neurons,all,1,647,contra,bout,0.10357918,4.0,bout-responsive,True,weak-response,roi:p1:f647,L396_f01
All neurons,all_neurons,all,1,656,contra,bout,0.08766783,4.0,bout-responsive,True,bout-responsive,roi:p1:f656,L396_f01
All neurons,all_neurons,all,1,666,contra,bout,0.12322591,4.0,bout-responsive,True,weak-response,roi:p1:f666,L396_f01
All neurons,all_neurons,all,1,667,contra,bout,0.073109865,4.0,bout-responsive,True,weak-response,roi:p1:f667,L396_f01
All neurons,all_neurons,all,1,679,contra,bout,0.08623153,4.0,bout-responsive,True,weak-response,roi:p1:f679,L396_f01
All neurons,all_neurons,all,1,685,contra,bout,0.06892553,4.0,bout-responsive,True,weak-response,roi:p1:f685,L396_f01
All neurons,all_neurons,all,1,710,contra,bout,0.06069229,4.0,bout-responsive,True,weak-response,roi:p1:f710,L396_f01
All neurons,all_neurons,all,1,717,contra,bout,0.08997306,4.0,bout-responsive,True,bout-responsive,roi:p1:f717,L396_f01
All neurons,all_neurons,all,1,721,contra,bout,0.16237053,4.0,bout-responsive,True,weak-response,roi:p1:f721,L396_f01
All neurons,all_neurons,all,1,726,contra,bout,0.07295085,4.0,bout-responsive,True,weak-response,roi:p1:f726,L396_f01
All neurons,all_neurons,all,1,753,contra,bout,0.16600339,4.0,bout-responsive,True,bout-responsive,roi:p1:f753,L396_f01
All neurons,all_neurons,all,1,760,contra,bout,0.06418021,4.0,bout-responsive,True,weak-response,roi:p1:f760,L396_f01
All neurons,all_neurons,all,1,891,contra,bout,0.12396416,4.0,bout-responsive,True,weak-response,roi:p1:f891,L396_f01
All neurons,all_neurons,all,1,991,contra,bout,0.04625791,4.0,bout-responsive,True,weak-response,roi:p1:f991,L396_f01
All neurons,all_neurons,all,1,992,contra,bout,0.06480029,4.0,bout-responsive,True,weak-response,roi:p1:f992,L396_f01
All neurons,all_neurons,all,2,6,contra,bout,0.08309512,4.0,bout-responsive,True,weak-response,roi:p2:f6,L396_f01
All neurons,all_neurons,all,2,58,contra,bout,0.050535608,4.0,bout-responsive,True,weak-response,roi:p2:f58,L396_f01
All neurons,all_neurons,all,2,115,contra,bout,0.063843474,4.0,bout-responsive,True,weak-response,roi:p2:f115,L396_f01
All neurons,all_neurons,all,2,124,contra,bout,0.080846205,4.0,bout-responsive,True,weak-response,roi:p2:f124,L396_f01
All neurons,all_neurons,all,2,172,contra,bout,0.052227676,4.0,bout-responsive,True,weak-response,roi:p2:f172,L396_f01
All neurons,all_neurons,all,2,173,contra,bout,0.05369526,4.0,bout-responsive,True,weak-response,roi:p2:f173,L396_f01
All neurons,all_neurons,all,2,175,contra,bout,0.060707867,4.0,bout-responsive,True,weak-response,roi:p2:f175,L396_f01
All neurons,all_neurons,all,2,179,contra,bout,0.10718194,4.0,bout-responsive,True,weak-response,roi:p2:f179,L396_f01
All neurons,all_neurons,all,2,183,contra,bout,0.03902071,4.0,bout-responsive,True,weak-response,roi:p2:f183,L396_f01
All neurons,all_neurons,all,2,190,contra,bout,0.10283713,4.0,bout-responsive,True,weak-response,roi:p2:f190,L396_f01
All neurons,all_neurons,all,2,194,contra,bout,0.08176856,4.0,bout-responsive,True,weak-response,roi:p2:f194,L396_f01
All neurons,all_neurons,all,2,196,contra,bout,0.061895214,4.0,bout-responsive,True,weak-response,roi:p2:f196,L396_f01
All neurons,all_neurons,all,2,198,contra,bout,0.06860469,4.0,bout-responsive,True,weak-response,roi:p2:f198,L396_f01
All neurons,all_neurons,all,2,200,contra,bout,0.04617467,4.0,bout-responsive,True,weak-response,roi:p2:f200,L396_f01
All neurons,all_neurons,all,2,202,contra,bout,0.06400937,4.0,bout-responsive,True,weak-response,roi:p2:f202,L396_f01
All neurons,all_neurons,all,2,214,contra,bout,0.047022827,4.0,bout-responsive,True,weak-response,roi:p2:f214,L396_f01
All neurons,all_neurons,all,2,218,contra,bout,0.11367816,4.0,bout-responsive,True,weak-response,roi:p2:f218,L396_f01
All neurons,all_neurons,all,2,222,contra,bout,0.057667777,4.0,bout-responsive,True,weak-response,roi:p2:f222,L396_f01
All neurons,all_neurons,all,2,224,contra,bout,0.051077716,4.0,bout-responsive,True,weak-response,roi:p2:f224,L396_f01
All neurons,all_neurons,all,2,233,contra,bout,0.04592283,4.0,bout-responsive,True,weak-response,roi:p2:f233,L396_f01
All neurons,all_neurons,all,2,235,contra,bout,0.04914319,4.0,bout-responsive,True,weak-response,roi:p2:f235,L396_f01
All neurons,all_neurons,all,2,236,contra,bout,0.049360037,4.0,bout-responsive,True,weak-response,roi:p2:f236,L396_f01
All neurons,all_neurons,all,2,244,contra,bout,0.059985112,4.0,bout-responsive,True,weak-response,roi:p2:f244,L396_f01
All neurons,all_neurons,all,2,247,contra,bout,0.06397449,4.0,bout-responsive,True,weak-response,roi:p2:f247,L396_f01
All neurons,all_neurons,all,2,248,contra,bout,0.056403596,4.0,bout-responsive,True,bout-responsive,roi:p2:f248,L396_f01
All neurons,all_neurons,all,2,250,contra,bout,0.045434702,4.0,bout-responsive,True,bout-responsive,roi:p2:f250,L396_f01
All neurons,all_neurons,all,2,251,contra,bout,0.045424305,4.0,bout-responsive,True,bout-responsive,roi:p2:f251,L396_f01
All neurons,all_neurons,all,2,252,contra,bout,0.087255076,4.0,bout-responsive,True,weak-response,roi:p2:f252,L396_f01
All neurons,all_neurons,all,2,253,contra,bout,0.037247326,4.0,bout-responsive,True,weak-response,roi:p2:f253,L396_f01
All neurons,all_neurons,all,2,257,contra,bout,0.06256308,4.0,bout-responsive,True,weak-response,roi:p2:f257,L396_f01
All neurons,all_neurons,all,2,262,contra,bout,0.05175596,4.0,bout-responsive,True,weak-response,roi:p2:f262,L396_f01
All neurons,all_neurons,all,2,264,contra,bout,0.07132742,4.0,bout-responsive,True,bout-responsive,roi:p2:f264,L396_f01
All neurons,all_neurons,all,2,270,contra,bout,0.05044191,4.0,bout-responsive,True,weak-response,roi:p2:f270,L396_f01
All neurons,all_neurons,all,2,274,contra,bout,0.15977131,4.0,bout-responsive,True,bout-responsive,roi:p2:f274,L396_f01
All neurons,all_neurons,all,2,275,contra,bout,0.07663313,4.0,bout-responsive,True,bout-responsive,roi:p2:f275,L396_f01
All neurons,all_neurons,all,2,279,contra,bout,0.047092237,4.0,bout-responsive,True,weak-response,roi:p2:f279,L396_f01
All neurons,all_neurons,all,2,282,contra,bout,0.23850037,4.0,bout-responsive,True,bout-responsive,roi:p2:f282,L396_f01
All neurons,all_neurons,all,2,285,contra,bout,0.066189446,4.0,bout-responsive,True,bout-responsive,roi:p2:f285,L396_f01
All neurons,all_neurons,all,2,288,contra,bout,0.061669264,4.0,bout-responsive,True,weak-response,roi:p2:f288,L396_f01
All neurons,all_neurons,all,2,289,contra,bout,0.061391994,4.0,bout-responsive,True,bout-responsive,roi:p2:f289,L396_f01
All neurons,all_neurons,all,2,294,contra,bout,0.03953613,4.0,bout-responsive,True,bout-responsive,roi:p2:f294,L396_f01
All neurons,all_neurons,all,2,298,contra,bout,0.082494095,4.0,bout-responsive,True,bout-responsive,roi:p2:f298,L396_f01
All neurons,all_neurons,all,2,304,contra,bout,0.058848016,4.0,bout-responsive,True,bout-responsive,roi:p2:f304,L396_f01
